Country_code,Country,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,DATE
BGD,Bangladesh,129714606.0,39818677.0,120536716.0,290069998.0,176.0,79.0,24.0,73.0,2021-01-27,2023-10-18,2022-07-31
BGD,Bangladesh,131113253.0,44241069.0,121370250.0,296724572.0,180.0,80.0,27.0,74.0,2021-01-27,2023-10-18,2022-08-28
BGD,Bangladesh,132065793.0,49944421.0,122559606.0,304569821.0,185.0,80.0,30.0,74.0,2021-01-27,2023-10-18,2022-09-25
BGD,Bangladesh,139094638.0,57902913.0,124138382.0,321135933.0,195.0,84.0,35.0,75.0,2021-01-27,2023-10-18,2022-10-30
BGD,Bangladesh,148945702.0,59691846.0,125439139.0,334076687.0,203.0,90.0,36.0,76.0,2021-01-27,2023-10-18,2022-11-27
BGD,Bangladesh,150115446.0,65079062.0,127067170.0,342261678.0,208.0,91.0,40.0,77.0,2021-01-27,2023-10-18,2022-12-25
BGD,Bangladesh,150980772.0,66660193.0,135405753.0,353046718.0,214.0,92.0,40.0,82.0,2021-01-27,2023-10-18,2023-01-29
BGD,Bangladesh,151191197.0,67239577.0,137490318.0,355921092.0,216.0,92.0,41.0,83.0,2021-01-27,2023-10-18,2023-02-26
BGD,Bangladesh,151301342.0,67423620.0,139412570.0,358137532.0,217.0,92.0,41.0,85.0,2021-01-27,2023-10-18,2023-03-26
BGD,Bangladesh,151320850.0,67443267.0,139783277.0,358547394.0,218.0,92.0,41.0,85.0,2021-01-27,2023-10-18,2023-04-30
BGD,Bangladesh,151337738.0,67463036.0,140183278.0,358984052.0,218.0,92.0,41.0,85.0,2021-01-27,2023-10-18,2023-05-28
EST,Estonia,84710.0,0.0,40305.0,133916.0,10.0,6.0,0.0,3.0,2020-12-23,2023-10-01,2021-02-28
EST,Estonia,215066.0,0.0,66127.0,281193.0,21.0,16.0,0.0,5.0,2020-12-23,2023-12-23,2021-03-28
EST,Estonia,328495.0,0.0,117998.0,446494.0,34.0,25.0,0.0,9.0,2020-12-23,2023-12-23,2021-04-25
EST,Estonia,492053.0,0.0,244990.0,737042.0,55.0,37.0,0.0,18.0,2020-12-23,2023-12-23,2021-05-30
EST,Estonia,547172.0,0.0,403302.0,960669.0,72.0,41.0,0.0,30.0,2020-12-23,2023-12-23,2021-06-27
EST,Estonia,613547.0,0.0,516683.0,1130231.0,85.0,46.0,0.0,39.0,2020-12-23,2023-12-23,2021-07-25
EST,Estonia,687374.0,0.0,565330.0,1252704.0,94.0,52.0,0.0,43.0,2020-12-23,2023-12-23,2021-08-29
EST,Estonia,752607.0,0.0,652454.0,1405061.0,106.0,57.0,0.0,49.0,2020-12-23,2023-12-23,2021-09-26
EST,Estonia,790168.0,0.0,681532.0,1471700.0,111.0,59.0,0.0,51.0,2020-12-23,2023-12-23,2021-10-31
EST,Estonia,824418.0,0.0,699308.0,1701177.0,128.0,62.0,0.0,53.0,2020-12-23,2023-12-23,2021-11-28
EST,Estonia,833774.0,0.0,721414.0,1845139.0,139.0,63.0,0.0,54.0,2020-12-23,2023-12-23,2021-12-26
EST,Estonia,834403.0,58636.0,810529.0,1958229.0,147.0,63.0,4.0,61.0,2020-12-23,2023-12-23,2022-01-30
EST,Estonia,836473.0,427109.0,831796.0,2017702.0,152.0,63.0,32.0,63.0,2020-12-23,2023-12-23,2022-02-27
EST,Estonia,840271.0,443040.0,835271.0,2048210.0,154.0,63.0,33.0,63.0,2020-12-23,2023-12-23,2022-03-27
EST,Estonia,841040.0,453167.0,836446.0,2066302.0,155.0,63.0,34.0,63.0,2020-12-23,2023-12-23,2022-04-24
EST,Estonia,841630.0,458985.0,837280.0,2073795.0,156.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-05-29
EST,Estonia,842018.0,462176.0,837823.0,2078136.0,156.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-06-26
EST,Estonia,842626.0,470204.0,838305.0,2092364.0,157.0,63.0,35.0,63.0,2020-12-23,2023-12-23,2022-07-31
EST,Estonia,843394.0,476201.0,838760.0,2115943.0,159.0,63.0,36.0,63.0,2020-12-23,2023-12-23,2022-08-28
EST,Estonia,843940.0,480051.0,839199.0,2140286.0,161.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-09-25
EST,Estonia,844274.0,482805.0,839654.0,2163633.0,163.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-10-30
EST,Estonia,844490.0,484688.0,840094.0,2180408.0,164.0,64.0,36.0,63.0,2020-12-23,2023-12-23,2022-11-27
EST,Estonia,844640.0,485658.0,840549.0,2188243.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2022-12-25
EST,Estonia,844805.0,486478.0,841003.0,2194163.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-01-29
EST,Estonia,844904.0,486851.0,841414.0,2196452.0,165.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-02-26
EST,Estonia,845011.0,487067.0,841868.0,2201482.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-03-26
EST,Estonia,845080.0,487206.0,842116.0,2204228.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-04-30
EST,Estonia,845109.0,487269.0,842143.0,2204559.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-05-28
EST,Estonia,845124.0,487305.0,842156.0,2204742.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-06-25
EST,Estonia,845131.0,487329.0,842161.0,2204851.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-07-30
EST,Estonia,845137.0,487353.0,842166.0,2204960.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-08-27
EST,Estonia,845148.0,487388.0,842177.0,2205220.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-09-24
EST,Estonia,845148.0,487389.0,842177.0,2205229.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-10-29
EST,Estonia,845148.0,487389.0,842177.0,2205229.0,166.0,64.0,37.0,63.0,2020-12-23,2023-12-23,2023-11-26
EST,Estonia,25548.0,0.0,18699.0,62947.0,5.0,2.0,0.0,1.0,2020-12-23,2023-12-23,2021-01-31
MAR,Morocco,306242.0,0.0,2840.0,309082.0,1.0,1.0,0.0,0.0,2021-01-28,2023-12-31,2021-01-31
MAR,Morocco,3435997.0,0.0,161906.0,3597903.0,10.0,9.0,0.0,0.0,2021-01-28,2023-12-31,2021-02-28
MAR,Morocco,4317787.0,0.0,3518820.0,7836607.0,21.0,12.0,0.0,10.0,2021-01-28,2023-12-31,2021-03-28
MAR,Morocco,4936687.0,0.0,4218032.0,9154718.0,25.0,13.0,0.0,11.0,2021-01-28,2023-12-31,2021-04-25
MAR,Morocco,8545024.0,0.0,5388836.0,13933860.0,38.0,23.0,0.0,15.0,2021-01-28,2023-12-31,2021-05-30
MAR,Morocco,9938955.0,0.0,8986539.0,18925494.0,51.0,27.0,0.0,24.0,2021-01-28,2023-12-31,2021-06-27
MAR,Morocco,13135563.0,0.0,10041253.0,23176816.0,63.0,36.0,0.0,27.0,2021-01-28,2023-12-31,2021-07-25
MAR,Morocco,18379071.0,0.0,14629875.0,33008946.0,89.0,50.0,0.0,40.0,2021-01-28,2023-12-31,2021-08-29
MAR,Morocco,22463549.0,0.0,18923931.0,41387480.0,112.0,61.0,0.0,51.0,2021-01-28,2023-12-31,2021-09-26
MAR,Morocco,24192806.0,1389062.0,22033991.0,47615859.0,129.0,66.0,4.0,60.0,2021-01-28,2023-12-31,2021-10-31
MAR,Morocco,24517118.0,1667377.0,22764566.0,48851348.0,132.0,66.0,5.0,62.0,2021-01-28,2023-12-31,2021-11-28
MAR,Morocco,24646448.0,2890998.0,23015967.0,50455700.0,137.0,67.0,8.0,62.0,2021-01-28,2023-12-31,2021-12-26
MAR,Morocco,24752462.0,4376913.0,23171492.0,52203154.0,141.0,67.0,12.0,63.0,2021-01-28,2023-12-31,2022-01-30
MAR,Morocco,24843030.0,5700691.0,23292752.0,53738760.0,146.0,67.0,15.0,63.0,2021-01-28,2023-12-31,2022-02-27
MAR,Morocco,24884805.0,6133267.0,23357177.0,54277536.0,147.0,67.0,17.0,63.0,2021-01-28,2023-12-31,2022-03-27
MAR,Morocco,24902873.0,6248646.0,23381336.0,54435142.0,147.0,67.0,17.0,63.0,2021-01-28,2023-12-31,2022-04-24
MAR,Morocco,24928839.0,6418251.0,23409706.0,54659083.0,148.0,68.0,17.0,63.0,2021-01-28,2023-12-31,2022-05-29
MAR,Morocco,24953895.0,6551009.0,23439316.0,54846507.0,149.0,68.0,18.0,64.0,2021-01-28,2023-12-31,2022-06-26
MAR,Morocco,24976152.0,6722013.0,23466817.0,55067268.0,149.0,68.0,18.0,64.0,2021-01-28,2023-12-31,2022-07-31
MAR,Morocco,24991292.0,6803750.0,23484253.0,55171702.0,149.0,68.0,18.0,64.0,2021-01-28,2023-12-31,2022-08-28
MAR,Morocco,25004111.0,6869443.0,23500505.0,55276346.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2022-09-25
MAR,Morocco,25009425.0,6895116.0,23507962.0,55314790.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2022-10-30
MAR,Morocco,25013617.0,6916328.0,23513748.0,55345980.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2022-11-27
MAR,Morocco,25015650.0,6925973.0,23516404.0,55360616.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2022-12-25
MAR,Morocco,25017887.0,6925973.0,23519140.0,55375979.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-01-29
MAR,Morocco,25018998.0,6925973.0,23520465.0,55382780.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-02-26
MAR,Morocco,25019685.0,6925973.0,23521393.0,55386741.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-03-26
MAR,Morocco,25020055.0,6925973.0,23521832.0,55388639.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-04-30
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-05-28
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-06-25
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-07-30
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-08-27
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-09-24
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-10-29
MAR,Morocco,25020168.0,6925973.0,23521989.0,55389602.0,150.0,68.0,19.0,64.0,2021-01-28,2023-12-31,2023-11-26
FLK,Falkland Islands (Malvinas),85.0,67.0,79.0,249.0,0.0,0.0,0.0,0.0,0,0,2021-02-28
FLK,Falkland Islands (Malvinas),289.0,228.0,267.0,841.0,0.0,0.0,0.0,0.0,0,0,2021-03-28
FLK,Falkland Islands (Malvinas),485.0,383.0,449.0,1415.0,0.0,0.0,0.0,0.0,0,0,2021-04-25
FLK,Falkland Islands (Malvinas),689.0,544.0,636.0,2008.0,0.0,0.0,0.0,0.0,0,0,2021-05-30
FLK,Falkland Islands (Malvinas),885.0,699.0,818.0,2582.0,0.0,0.0,0.0,0.0,0,0,2021-06-27
FLK,Falkland Islands (Malvinas),1089.0,860.0,1006.0,3175.0,0.0,0.0,0.0,0.0,0,0,2021-07-25
FLK,Falkland Islands (Malvinas),1292.0,1020.0,1194.0,3767.0,0.0,0.0,0.0,0.0,0,0,2021-08-29
FLK,Falkland Islands (Malvinas),1489.0,1176.0,1376.0,4341.0,0.0,0.0,0.0,0.0,0,0,2021-09-26
FLK,Falkland Islands (Malvinas),1692.0,1336.0,1564.0,4934.0,0.0,0.0,0.0,0.0,0,0,2021-10-31
FLK,Falkland Islands (Malvinas),1889.0,1492.0,1746.0,5508.0,0.0,0.0,0.0,0.0,0,0,2021-11-28
FLK,Falkland Islands (Malvinas),2092.0,1652.0,1933.0,6101.0,0.0,0.0,0.0,0.0,0,0,2021-12-26
FLK,Falkland Islands (Malvinas),2295.0,1813.0,2121.0,6693.0,0.0,0.0,0.0,0.0,0,0,2022-01-30
FLK,Falkland Islands (Malvinas),2479.0,1958.0,2291.0,7229.0,0.0,0.0,0.0,0.0,0,0,2022-02-27
FLK,Falkland Islands (Malvinas),2682.0,2118.0,2479.0,7822.0,0.0,0.0,0.0,0.0,0,0,2022-03-27
FLK,Falkland Islands (Malvinas),2879.0,2274.0,2661.0,8396.0,0.0,0.0,0.0,0.0,0,0,2022-04-24
FLK,Falkland Islands (Malvinas),3082.0,2434.0,2849.0,8988.0,0.0,0.0,0.0,0.0,0,0,2022-05-29
FLK,Falkland Islands (Malvinas),3220.0,2543.0,2976.0,9390.0,0.0,0.0,0.0,0.0,0,0,2022-06-26
GTM,Guatemala,910.0,0.0,0.0,910.0,0.0,0.0,0.0,0.0,2021-02-25,2023-12-29,2021-02-28
GTM,Guatemala,100478.0,0.0,800.0,101278.0,1.0,1.0,0.0,0.0,2021-02-25,2023-12-29,2021-03-28
GTM,Guatemala,166469.0,0.0,1898.0,168367.0,1.0,1.0,0.0,0.0,2021-02-25,2023-12-29,2021-04-25
GTM,Guatemala,419463.0,0.0,67075.0,486538.0,3.0,2.0,0.0,0.0,2021-02-25,2023-12-29,2021-05-30
GTM,Guatemala,770999.0,0.0,158362.0,929361.0,5.0,4.0,0.0,1.0,2021-02-25,2023-12-29,2021-06-27
GTM,Guatemala,1698545.0,0.0,326621.0,2025166.0,11.0,9.0,0.0,2.0,2021-02-25,2023-12-29,2021-07-25
GTM,Guatemala,3283932.0,0.0,1169275.0,4453207.0,25.0,18.0,0.0,7.0,2021-02-25,2023-12-29,2021-08-29
GTM,Guatemala,4456422.0,0.0,2379020.0,6835442.0,38.0,25.0,0.0,13.0,2021-02-25,2023-12-29,2021-09-26
GTM,Guatemala,5297312.0,0.0,3234242.0,8531554.0,48.0,30.0,0.0,18.0,2021-02-25,2023-12-29,2021-10-31
GTM,Guatemala,5930238.0,0.0,4012594.0,9942832.0,55.0,33.0,0.0,22.0,2021-02-25,2023-12-29,2021-11-28
GTM,Guatemala,6534128.0,88208.0,4685345.0,11307681.0,63.0,36.0,0.0,26.0,2021-02-25,2023-12-29,2021-12-26
GTM,Guatemala,6910335.0,1180339.0,5261850.0,13352524.0,75.0,39.0,7.0,29.0,2021-02-25,2023-12-29,2022-01-30
GTM,Guatemala,7223568.0,1813701.0,5654652.0,14691921.0,82.0,40.0,10.0,32.0,2021-02-25,2023-12-29,2022-02-27
GTM,Guatemala,7815007.0,2393383.0,5990035.0,16198425.0,90.0,44.0,13.0,33.0,2021-02-25,2023-12-29,2022-03-27
GTM,Guatemala,8125076.0,2679610.0,6125644.0,16942021.0,95.0,45.0,15.0,34.0,2021-02-25,2023-12-29,2022-04-24
GTM,Guatemala,8239723.0,2930468.0,6241126.0,17505936.0,98.0,46.0,16.0,35.0,2021-02-25,2023-12-29,2022-05-29
GTM,Guatemala,8305687.0,3109946.0,6341046.0,17943818.0,100.0,46.0,17.0,35.0,2021-02-25,2023-12-29,2022-06-26
GTM,Guatemala,8406452.0,3288889.0,6496448.0,18500373.0,103.0,47.0,18.0,36.0,2021-02-25,2023-12-29,2022-07-31
GTM,Guatemala,8699669.0,3449872.0,6818994.0,19368355.0,108.0,49.0,19.0,38.0,2021-02-25,2023-12-29,2022-08-28
GTM,Guatemala,8792190.0,3525842.0,6901801.0,19670066.0,110.0,49.0,20.0,39.0,2021-02-25,2023-12-29,2022-09-25
GTM,Guatemala,8837365.0,3566923.0,6982699.0,19864181.0,111.0,49.0,20.0,39.0,2021-02-25,2023-12-29,2022-10-30
GTM,Guatemala,8853539.0,3583041.0,7023539.0,19946838.0,111.0,49.0,20.0,39.0,2021-02-25,2023-12-29,2022-11-27
GTM,Guatemala,8856705.0,3586271.0,7028873.0,19960950.0,111.0,49.0,20.0,39.0,2021-02-25,2023-12-29,2022-12-25
GTM,Guatemala,8889977.0,3634658.0,7073566.0,20121633.0,112.0,50.0,20.0,39.0,2021-02-25,2023-12-29,2023-01-29
GTM,Guatemala,8910196.0,3671670.0,7096981.0,20230092.0,113.0,50.0,20.0,40.0,2021-02-25,2023-12-29,2023-02-26
GTM,Guatemala,8924970.0,3701059.0,7115784.0,20315679.0,113.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-03-26
GTM,Guatemala,8931943.0,3713478.0,7124301.0,20352768.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-04-30
GTM,Guatemala,8935010.0,3719295.0,7127812.0,20369899.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-05-28
GTM,Guatemala,8936499.0,3722065.0,7129261.0,20377600.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-06-25
GTM,Guatemala,8937037.0,3722905.0,7129864.0,20380173.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-07-30
GTM,Guatemala,8937517.0,3723327.0,7130342.0,20381747.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-08-27
GTM,Guatemala,8937736.0,3723550.0,7130567.0,20382492.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-09-24
GTM,Guatemala,8937886.0,3723682.0,7130721.0,20382973.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-10-29
GTM,Guatemala,8937923.0,3723744.0,7130799.0,20383207.0,114.0,50.0,21.0,40.0,2021-02-25,2023-12-29,2023-11-26
GRC,Greece,7026421.0,0.0,6106416.0,14497621.0,135.0,66.0,0.0,57.0,2020-12-23,2023-12-23,2021-11-28
GRC,Greece,7459537.0,0.0,6461041.0,17394801.0,162.0,70.0,0.0,60.0,2020-12-23,2023-12-23,2021-12-26
GRC,Greece,7745927.0,705021.0,7309512.0,19340223.0,180.0,72.0,7.0,68.0,2020-12-23,2023-12-23,2022-01-30
GRC,Greece,7845114.0,5245653.0,7594812.0,20096074.0,187.0,73.0,49.0,71.0,2020-12-23,2023-12-23,2022-02-27
GRC,Greece,7882211.0,5625355.0,7675260.0,20598962.0,192.0,74.0,52.0,72.0,2020-12-23,2023-12-23,2022-03-27
GRC,Greece,7893943.0,5752753.0,7704042.0,20943434.0,195.0,74.0,54.0,72.0,2020-12-23,2023-12-23,2022-04-24
GRC,Greece,7898223.0,5785639.0,7714180.0,21099971.0,197.0,74.0,54.0,72.0,2020-12-23,2023-12-23,2022-05-29
GRC,Greece,7901578.0,5808407.0,7719998.0,21181638.0,198.0,74.0,54.0,72.0,2020-12-23,2023-12-23,2022-06-26
GRC,Greece,7905230.0,5835929.0,7725639.0,21328922.0,199.0,74.0,54.0,72.0,2020-12-23,2023-12-23,2022-07-31
GRC,Greece,7907695.0,5853166.0,7729718.0,21417758.0,200.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2022-08-28
GRC,Greece,7910024.0,5861474.0,7733137.0,21453248.0,200.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2022-09-25
GRC,Greece,7911629.0,5883584.0,7736938.0,21675013.0,202.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2022-10-30
GRC,Greece,7912920.0,5895888.0,7739486.0,21835682.0,204.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2022-11-27
GRC,Greece,7913544.0,5901104.0,7740667.0,21906943.0,204.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2022-12-25
GRC,Greece,7914646.0,5902128.0,7742474.0,21967732.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-01-29
GRC,Greece,7915165.0,5902154.0,7743182.0,21975781.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-02-26
GRC,Greece,7915681.0,5902181.0,7743826.0,21980505.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-03-26
GRC,Greece,7916119.0,5902210.0,7744298.0,21982354.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-04-30
GRC,Greece,7916451.0,5902243.0,7744678.0,21983463.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-05-28
GRC,Greece,7916682.0,5902270.0,7744938.0,21984155.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-06-25
GRC,Greece,7916890.0,5902298.0,7745171.0,21984738.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-07-30
GRC,Greece,7917097.0,5902326.0,7745403.0,21985321.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-08-27
GRC,Greece,7917282.0,5902356.0,7745569.0,21985867.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-09-24
GRC,Greece,7917288.0,5928355.0,7745574.0,22011883.0,205.0,74.0,55.0,72.0,2020-12-23,2023-12-23,2023-10-29
GRC,Greece,7917288.0,6009115.0,7745574.0,22092643.0,206.0,74.0,56.0,72.0,2020-12-23,2023-12-23,2023-11-26
GRC,Greece,305037.0,0.0,144696.0,449732.0,4.0,3.0,0.0,1.0,2020-12-23,2023-12-23,2021-01-31
GRC,Greece,670782.0,0.0,343196.0,1013978.0,9.0,6.0,0.0,3.0,2020-12-23,2023-12-23,2021-02-28
GRC,Greece,1131977.0,0.0,621684.0,1753661.0,16.0,11.0,0.0,6.0,2020-12-23,2023-12-23,2021-03-28
GRC,Greece,2118891.0,0.0,906727.0,3025618.0,28.0,20.0,0.0,8.0,2020-12-23,2023-12-23,2021-04-25
GRC,Greece,3638645.0,0.0,2053118.0,5691763.0,53.0,34.0,0.0,19.0,2020-12-23,2023-12-23,2021-05-30
GRC,Greece,4827470.0,0.0,3518881.0,8451748.0,79.0,45.0,0.0,33.0,2020-12-23,2023-12-23,2021-06-27
GRC,Greece,5627390.0,0.0,4782093.0,10409483.0,97.0,53.0,0.0,45.0,2020-12-23,2023-12-23,2021-07-25
GRC,Greece,5914297.0,0.0,5293494.0,11207791.0,105.0,55.0,0.0,49.0,2020-12-23,2023-12-23,2021-08-29
GRC,Greece,6394877.0,0.0,5666302.0,12061179.0,113.0,60.0,0.0,53.0,2020-12-23,2023-12-23,2021-09-26
GRC,Greece,6591992.0,0.0,5899211.0,12491203.0,117.0,62.0,0.0,55.0,2020-12-23,2023-12-23,2021-10-31
WLF,Wallis and Futuna,3443.0,0.0,0.0,3443.0,31.0,31.0,0.0,0.0,2021-03-19,2023-01-23,2021-03-28
WLF,Wallis and Futuna,4159.0,0.0,3162.0,7321.0,65.0,37.0,0.0,28.0,2021-03-19,2023-01-23,2021-04-25
WLF,Wallis and Futuna,4404.0,0.0,3991.0,8395.0,75.0,39.0,0.0,35.0,2021-03-19,2023-01-23,2021-05-30
WLF,Wallis and Futuna,4575.0,0.0,4395.0,8970.0,80.0,41.0,0.0,39.0,2021-03-19,2023-01-23,2021-06-27
WLF,Wallis and Futuna,4745.0,0.0,4666.0,9411.0,84.0,42.0,0.0,41.0,2021-03-19,2023-01-23,2021-07-25
WLF,Wallis and Futuna,4952.0,0.0,4885.0,9837.0,87.0,44.0,0.0,43.0,2021-03-19,2023-01-23,2021-08-29
WLF,Wallis and Futuna,5565.0,0.0,5131.0,10696.0,95.0,49.0,0.0,46.0,2021-03-19,2023-01-23,2021-09-26
WLF,Wallis and Futuna,5938.0,0.0,5663.0,11602.0,103.0,53.0,0.0,50.0,2021-03-19,2023-01-23,2021-10-31
WLF,Wallis and Futuna,6027.0,0.0,5942.0,11969.0,106.0,54.0,0.0,53.0,2021-03-19,2023-01-23,2021-11-28
WLF,Wallis and Futuna,6113.0,0.0,6089.0,12202.0,109.0,54.0,0.0,54.0,2021-03-19,2023-01-23,2021-12-26
WLF,Wallis and Futuna,6308.0,1465.0,6274.0,14048.0,125.0,56.0,13.0,56.0,2021-03-19,2023-01-23,2022-01-30
WLF,Wallis and Futuna,6478.0,2867.0,6447.0,15792.0,140.0,58.0,25.0,57.0,2021-03-19,2023-01-23,2022-02-27
WLF,Wallis and Futuna,6573.0,3098.0,6603.0,16273.0,145.0,58.0,28.0,59.0,2021-03-19,2023-01-23,2022-03-27
WLF,Wallis and Futuna,6620.0,3224.0,6659.0,16507.0,147.0,59.0,29.0,59.0,2021-03-19,2023-01-23,2022-04-24
WLF,Wallis and Futuna,6676.0,3269.0,6711.0,16664.0,148.0,59.0,29.0,60.0,2021-03-19,2023-01-23,2022-05-29
WLF,Wallis and Futuna,6729.0,3312.0,6760.0,16815.0,150.0,60.0,29.0,60.0,2021-03-19,2023-01-23,2022-06-26
WLF,Wallis and Futuna,6785.0,3350.0,6803.0,16957.0,151.0,60.0,30.0,60.0,2021-03-19,2023-01-23,2022-07-31
WLF,Wallis and Futuna,6850.0,3350.0,6803.0,17018.0,151.0,61.0,30.0,60.0,2021-03-19,2023-01-23,2022-08-28
WLF,Wallis and Futuna,6912.0,3350.0,6803.0,17077.0,152.0,61.0,30.0,60.0,2021-03-19,2023-01-23,2022-09-25
WLF,Wallis and Futuna,6976.0,3350.0,6803.0,17138.0,152.0,62.0,30.0,60.0,2021-03-19,2023-01-23,2022-10-30
WLF,Wallis and Futuna,7038.0,3350.0,6803.0,17197.0,153.0,63.0,30.0,60.0,2021-03-19,2023-01-23,2022-11-27
WLF,Wallis and Futuna,7102.0,3350.0,6803.0,17258.0,153.0,63.0,30.0,60.0,2021-03-19,2023-01-23,2022-12-25
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-01-29
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-02-26
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-03-26
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-04-30
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-05-28
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-06-25
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-07-30
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-08-27
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-09-24
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-10-29
WLF,Wallis and Futuna,7150.0,3350.0,6803.0,17303.0,154.0,64.0,30.0,60.0,2021-03-19,2023-01-23,2023-11-26
AFG,Afghanistan,12262.0,0.0,0.0,12262.0,0.0,0.0,0.0,0.0,2021-02-22,2023-12-31,2021-02-28
